Sunday	0.2857142857142857	0.2857142857142857	0.42857142857142855
Sunday	0.25	0.625	0.125
Sunday	1.0	0.0	0.0
Sunday	0	0	0
Sunday	0.25	0.5	0.25
Sunday	0.75	0.25	0.0
Sunday	0.3333333333333333	0.5	0.16666666666666666
Sunday	0	0	0
Sunday	0.5	0.0	0.5
Sunday	0.3333333333333333	0.3333333333333333	0.3333333333333333
Sunday	0.0	0.0	1.0
Sunday	0	0	0
Sunday	1.0	0.0	0.0
Sunday	0.16666666666666666	0.5	0.3333333333333333
Sunday	0.2	0.5	0.3
Sunday	0.375	0.25	0.375
Sunday	0.5	0.0	0.5
Sunday	0.16666666666666666	0.6666666666666666	0.16666666666666666
Sunday	1.0	0.0	0.0
Sunday	0.25	0.75	0.0
Sunday	0.8	0.0	0.2
Sunday	0.5	0.0	0.5
Sunday	0.75	0.0	0.25
Sunday	0.0	1.0	0.0
Sunday	1.0	0.0	0.0
Sunday	1.0	0.0	0.0
Sunday	0.3333333333333333	0.6666666666666666	0.0
Sunday	0.4	0.2	0.4
Sunday	0	0	0
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	0.0	0.0	1.0
Sunday	1.0	0.0	0.0
Sunday	0.5	0.5	0.0
Sunday	0.6666666666666666	0.16666666666666666	0.16666666666666666
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	0.5	0.3333333333333333	0.16666666666666666
Sunday	0	0	0
Sunday	0.4	0.4	0.2
Sunday	0.16666666666666666	0.6666666666666666	0.16666666666666666
Sunday	0.3333333333333333	0.6666666666666666	0.0
Sunday	0.3333333333333333	0.0	0.6666666666666666
Sunday	1.0	0.0	0.0
Sunday	0.5	0.0	0.5
Sunday	0.2222222222222222	0.2222222222222222	0.5555555555555556
Sunday	0.0	0.6666666666666666	0.3333333333333333
Sunday	0.5	0.0	0.5
Sunday	0.5	0.3333333333333333	0.16666666666666666
Sunday	0.375	0.5	0.125
Sunday	1.0	0.0	0.0
Sunday	1.0	0.0	0.0
Sunday	0.6666666666666666	0.0	0.3333333333333333
Sunday	0.5	0.0	0.5
Sunday	0.0	0.0	1.0
Sunday	0	0	0
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	1.0	0.0	0.0
Sunday	0.2	0.4	0.4
Sunday	0.4444444444444444	0.3333333333333333	0.2222222222222222
Sunday	0.5714285714285714	0.0	0.42857142857142855
Sunday	1.0	0.0	0.0
Sunday	0.2	0.0	0.8
Sunday	0.6	0.2	0.2
Sunday	0.75	0.25	0.0
Sunday	0	0	0
Sunday	0	0	0
Sunday	0.25	0.75	0.0
Sunday	0.6	0.0	0.4
Sunday	0.36363636363636365	0.45454545454545453	0.18181818181818182
Sunday	0.0	1.0	0.0
Sunday	0.0	1.0	0.0
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	0.3333333333333333	0.6666666666666666	0.0
Sunday	0.5	0.16666666666666666	0.3333333333333333
Sunday	1.0	0.0	0.0
Sunday	0.4	0.0	0.6
Sunday	0.5	0.16666666666666666	0.3333333333333333
Sunday	0.3	0.5	0.2
Sunday	0	0	0
Sunday	0	0	0
Sunday	0.0	0.5714285714285714	0.42857142857142855
Sunday	0.4	0.2	0.4
Sunday	0.4	0.4	0.2
Sunday	0.16666666666666666	0.16666666666666666	0.6666666666666666
Sunday	1.0	0.0	0.0
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	1.0	0.0	0.0
Sunday	0.5	0.0	0.5
Sunday	1.0	0.0	0.0
Sunday	0.5	0.5	0.0
Sunday	0.75	0.0	0.25
Sunday	0.25	0.625	0.125
Sunday	0.25	0.5	0.25
Sunday	0	0	0
Sunday	0.4	0.4	0.2
Sunday	0.6	0.1	0.3
Sunday	0.25	0.125	0.625
Sunday	0.5	0.5	0.0
Sunday	0.5	0.25	0.25
Sunday	0.375	0.5	0.125
Sunday	0.375	0.5	0.125
Sunday	0.5	0.25	0.25
Sunday	0.4	0.4	0.2
Sunday	0.7777777777777778	0.2222222222222222	0.0
Sunday	0.0	0.0	1.0
Sunday	0.42857142857142855	0.2857142857142857	0.2857142857142857
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	0.4	0.2	0.4
Sunday	0.5	0.375	0.125
Sunday	0.5	0.25	0.25
Sunday	0.6	0.4	0.0
Sunday	1.0	0.0	0.0
Sunday	0.5	0.5	0.0
Sunday	0	0	0
Sunday	0.38461538461538464	0.15384615384615385	0.46153846153846156
Sunday	0.3333333333333333	0.16666666666666666	0.5
Sunday	0.2222222222222222	0.2222222222222222	0.5555555555555556
Sunday	0.14285714285714285	0.5714285714285714	0.2857142857142857
Sunday	0.42857142857142855	0.2857142857142857	0.2857142857142857
Sunday	0.5	0.5	0.0
Sunday	1.0	0.0	0.0
Sunday	0.3333333333333333	0.5	0.16666666666666666
Sunday	1.0	0.0	0.0
Sunday	0.5	0.5	0.0
Sunday	0.36363636363636365	0.5454545454545454	0.09090909090909091
Sunday	0.5	0.3333333333333333	0.16666666666666666
Sunday	0.375	0.375	0.25
Sunday	0.4	0.2	0.4
Sunday	0.0	0.5	0.5
Sunday	0.0	0.625	0.375
Sunday	0.25	0.25	0.5
Sunday	0.4	0.5	0.1
Sunday	0.2857142857142857	0.14285714285714285	0.5714285714285714
Sunday	0.6666666666666666	0.3333333333333333	0.0
Sunday	0.375	0.25	0.375
Sunday	0.5	0.0	0.5
Sunday	0.3333333333333333	0.16666666666666666	0.5
