Sunday	0.291	0.0	0.709
Sunday	0.419	0.092	0.49
Sunday	0.0	0.417	0.583
Sunday	0.291	0.0	0.709
Sunday	0.184	0.0	0.816
Sunday	0.272	0.143	0.585
Sunday	0.275	0.071	0.655
Sunday	0.505	0.0	0.495
Sunday	0.233	0.167	0.599
Sunday	0.433	0.0	0.567
Sunday	0.309	0.247	0.444
Sunday	0.169	0.192	0.64
Sunday	0.267	0.0	0.733
Sunday	0.305	0.0	0.695
Sunday	0.439	0.0	0.561
Sunday	0.458	0.095	0.446
Sunday	0.193	0.419	0.389
Sunday	0.73	0.0	0.27
Sunday	0.303	0.247	0.449
Sunday	0.551	0.208	0.241
Sunday	0.071	0.48	0.449
Sunday	0.109	0.149	0.743
Sunday	0.217	0.0	0.783
Sunday	0.198	0.308	0.495
Sunday	0.154	0.389	0.457
Sunday	0.694	0.0	0.306
Sunday	0.451	0.132	0.418
Sunday	0.3	0.0	0.7
Sunday	0.171	0.258	0.572
Sunday	0.42	0.375	0.205
Sunday	0.239	0.252	0.51
Sunday	0.181	0.389	0.43
Sunday	0.187	0.104	0.709
Sunday	0.09	0.182	0.728
Sunday	0.73	0.0	0.27
Sunday	0.574	0.0	0.426
Sunday	0.451	0.121	0.428
Sunday	0.355	0.382	0.263
Sunday	0.765	0.0	0.235
Sunday	0.09	0.345	0.565
Sunday	0.626	0.131	0.243
Sunday	0.73	0.0	0.27
Sunday	0.184	0.275	0.54
Sunday	0.282	0.139	0.579
Sunday	0.231	0.0	0.769
Sunday	0.0	0.0	1.0
Sunday	0.524	0.0	0.476
Sunday	0.191	0.151	0.657
Sunday	0.217	0.173	0.61
Sunday	0.24	0.207	0.552
Sunday	0.19	0.0	0.81
Sunday	0.295	0.276	0.429
Sunday	0.225	0.275	0.5
Sunday	0.519	0.14	0.341
Sunday	0.491	0.388	0.121
Sunday	0.058	0.291	0.651
Sunday	0.116	0.099	0.785
Sunday	0.093	0.183	0.724
Sunday	0.29	0.281	0.429
Sunday	0.509	0.06	0.431
Sunday	0.338	0.082	0.58
Sunday	0.155	0.28	0.565
Sunday	0.428	0.258	0.315
Sunday	0.551	0.0	0.449
Sunday	0.152	0.287	0.562
Sunday	0.496	0.248	0.256
Sunday	0.156	0.132	0.713
Sunday	0.502	0.135	0.364
Sunday	0.73	0.0	0.27
Sunday	0.73	0.0	0.27
Sunday	0.224	0.0	0.776
Sunday	0.565	0.0	0.435
Sunday	0.372	0.134	0.494
Sunday	0.335	0.082	0.584
Sunday	0.398	0.0	0.602
Sunday	0.471	0.142	0.387
Sunday	0.73	0.0	0.27
Sunday	0.646	0.075	0.279
Sunday	0.125	0.283	0.592
Sunday	0.384	0.152	0.464
Sunday	0.338	0.185	0.476
Sunday	0.345	0.0	0.655
Sunday	0.41	0.132	0.458
Sunday	0.495	0.229	0.275
Sunday	0.221	0.0	0.779
Sunday	0.346	0.059	0.595
Sunday	0.153	0.0	0.847
Sunday	0.12	0.302	0.578
Sunday	0.163	0.114	0.723
Sunday	0.339	0.0	0.661
Sunday	0.205	0.189	0.606
Sunday	0.084	0.106	0.81
Sunday	0.484	0.109	0.407
Sunday	0.351	0.0	0.649
Sunday	0.412	0.0	0.588
Sunday	0.326	0.301	0.373
Sunday	0.172	0.0	0.828
Sunday	0.31	0.0	0.69
Sunday	0.643	0.0	0.357
Sunday	0.769	0.0	0.231
Sunday	0.71	0.119	0.17
Sunday	0.238	0.0	0.762
Sunday	0.215	0.378	0.407
Sunday	0.0	0.0	1.0
Sunday	0.0	0.215	0.785
Sunday	0.382	0.0	0.618
Sunday	0.16	0.209	0.63
Sunday	0.574	0.0	0.426
Sunday	0.778	0.0	0.222
Sunday	0.346	0.127	0.526
Sunday	0.278	0.0	0.722
Sunday	0.293	0.295	0.412
Sunday	0.274	0.177	0.549
Sunday	0.458	0.0	0.542
Sunday	0.217	0.071	0.712
Sunday	0.229	0.0	0.771
Sunday	0.273	0.113	0.615
Sunday	0.088	0.348	0.564
Sunday	0.31	0.225	0.465
Sunday	0.414	0.0	0.586
Sunday	0.321	0.0	0.679
Sunday	0.474	0.0	0.526
Sunday	0.237	0.169	0.594
Sunday	0.222	0.083	0.696
Sunday	0.0	0.324	0.676
Sunday	0.219	0.215	0.566
Sunday	0.295	0.185	0.519
Sunday	0.237	0.185	0.578
Sunday	0.431	0.251	0.318
Sunday	0.276	0.11	0.614
Sunday	0.321	0.321	0.357
Sunday	0.504	0.23	0.265
Sunday	0.157	0.271	0.573
Sunday	0.131	0.3	0.568
Sunday	0.574	0.0	0.426
Sunday	0.0	0.0	1.0
Sunday	0.0	0.0	1.0
Sunday	0.525	0.209	0.266
Sunday	0.22	0.256	0.523
Sunday	0.212	0.27	0.518
Sunday	0.12	0.136	0.745
Sunday	0.357	0.154	0.49
Sunday	0.262	0.218	0.519
Sunday	0.273	0.086	0.642
Sunday	0.317	0.195	0.488
Sunday	0.324	0.0	0.676
Sunday	0.278	0.0	0.722
Sunday	0.247	0.136	0.617
Sunday	0.038	0.648	0.314
Sunday	0.278	0.0	0.722
Sunday	0.448	0.221	0.331
Sunday	0.278	0.0	0.722
Sunday	0.357	0.196	0.447
Sunday	0.18	0.268	0.551
Sunday	0.537	0.0	0.463
Sunday	0.284	0.095	0.621
Sunday	0.39	0.104	0.506
Sunday	0.142	0.19	0.669
Sunday	0.574	0.0	0.426
Sunday	0.129	0.131	0.739
Sunday	0.474	0.0	0.526
Sunday	0.228	0.208	0.563
Sunday	0.574	0.0	0.426
Sunday	0.73	0.0	0.27
Sunday	0.122	0.122	0.755
Sunday	0.0	0.462	0.538
Sunday	0.199	0.251	0.549
Sunday	0.31	0.0	0.69
Sunday	0.538	0.154	0.308
Sunday	0.278	0.187	0.535
Sunday	0.225	0.108	0.667
Sunday	0.36	0.0	0.64
Sunday	0.474	0.0	0.526
Sunday	0.457	0.153	0.39
Sunday	0.098	0.291	0.612
Sunday	0.403	0.0	0.597
Sunday	0.138	0.213	0.649
Sunday	0.329	0.305	0.366
Sunday	0.376	0.067	0.557
Sunday	0.436	0.0	0.564
Sunday	0.071	0.249	0.68
Sunday	0.444	0.308	0.248
Sunday	0.383	0.0	0.617
Sunday	0.106	0.223	0.67
Sunday	0.193	0.323	0.483
Sunday	0.237	0.152	0.612
Sunday	0.231	0.0	0.769
Sunday	0.435	0.277	0.288
Sunday	0.357	0.333	0.309
Sunday	0.139	0.139	0.722
Sunday	0.303	0.369	0.328
Sunday	0.29	0.121	0.588
Sunday	0.0	0.143	0.857
Sunday	0.482	0.156	0.363
Sunday	0.474	0.0	0.526
Sunday	0.248	0.477	0.275
Sunday	0.365	0.147	0.488
Sunday	0.667	0.0	0.333
Sunday	0.414	0.212	0.374
Sunday	0.143	0.593	0.265
Sunday	0.258	0.086	0.656
Sunday	0.303	0.256	0.441
Sunday	0.074	0.45	0.476
Sunday	0.319	0.282	0.399
Sunday	0.202	0.097	0.7
Sunday	0.495	0.0	0.505
Sunday	0.351	0.095	0.554
Sunday	0.483	0.0	0.517
Sunday	0.306	0.253	0.441
Sunday	0.12	0.216	0.663
Sunday	0.73	0.0	0.27
Sunday	0.285	0.287	0.428
Sunday	0.536	0.0	0.464
Sunday	0.419	0.0	0.581
Sunday	0.414	0.299	0.288
Sunday	0.405	0.0	0.595
Sunday	0.0	0.29	0.71
Sunday	0.248	0.251	0.502
Sunday	0.184	0.289	0.526
Sunday	0.239	0.243	0.518
Sunday	0.386	0.083	0.53
Sunday	0.236	0.0	0.764
Sunday	0.395	0.086	0.518
Sunday	0.574	0.0	0.426
Sunday	0.528	0.0	0.472
Sunday	0.35	0.12	0.53
Sunday	0.253	0.062	0.685
Sunday	0.146	0.085	0.769
Sunday	0.37	0.151	0.479
Sunday	0.446	0.0	0.554
Sunday	0.173	0.186	0.641
Sunday	0.345	0.421	0.234
Sunday	0.564	0.0	0.436
Sunday	0.151	0.123	0.726
Sunday	0.0	0.0	1.0
Sunday	0.288	0.201	0.511
Sunday	0.102	0.33	0.568
Sunday	0.126	0.126	0.748
Sunday	0.31	0.0	0.69
Sunday	0.176	0.195	0.629
Sunday	0.516	0.0	0.484
Sunday	0.216	0.455	0.329
Sunday	0.382	0.324	0.294
Sunday	0.0	0.0	1.0
Sunday	0.351	0.0	0.649
Sunday	0.153	0.156	0.691
Sunday	0.525	0.186	0.289
Sunday	0.505	0.0	0.495
Sunday	0.413	0.08	0.507
Sunday	0.0	0.158	0.842
Sunday	0.107	0.411	0.481
Sunday	0.525	0.0	0.475
Sunday	0.31	0.0	0.69
Sunday	0.325	0.228	0.448
Sunday	0.574	0.0	0.426
Sunday	0.395	0.171	0.435
Sunday	0.347	0.149	0.504
Sunday	0.311	0.0	0.689
Sunday	0.385	0.18	0.435
Sunday	0.55	0.248	0.201
Sunday	0.359	0.43	0.211
Sunday	0.601	0.0	0.399
Sunday	0.118	0.18	0.702
Sunday	0.128	0.124	0.749
Sunday	0.818	0.0	0.182
Sunday	0.08	0.121	0.799
Sunday	0.257	0.215	0.528
Sunday	0.455	0.321	0.224
Sunday	0.209	0.447	0.344
Sunday	0.156	0.27	0.574
Sunday	0.125	0.146	0.729
Sunday	0.329	0.305	0.366
Sunday	0.487	0.077	0.436
Sunday	0.0	0.351	0.649
Sunday	0.376	0.329	0.295
Sunday	0.288	0.171	0.541
Sunday	0.272	0.243	0.485
Sunday	0.336	0.206	0.458
Sunday	0.146	0.151	0.703
Sunday	0.577	0.0	0.423
Sunday	0.336	0.06	0.604
Sunday	0.73	0.0	0.27
Sunday	0.16	0.306	0.534
Sunday	0.73	0.0	0.27
Sunday	0.401	0.194	0.405
Sunday	0.106	0.188	0.706
Sunday	0.075	0.0	0.925
Sunday	0.47	0.093	0.436
Sunday	0.094	0.101	0.804
Sunday	0.406	0.102	0.492
Sunday	0.501	0.0	0.499
Sunday	0.574	0.0	0.426
Sunday	0.186	0.193	0.621
Sunday	0.227	0.09	0.683
Sunday	0.569	0.106	0.325
Sunday	0.428	0.03	0.542
Sunday	0.215	0.532	0.253
Sunday	0.351	0.0	0.649
Sunday	0.446	0.0	0.554
Sunday	0.197	0.365	0.438
Sunday	0.317	0.0	0.683
Sunday	0.542	0.0	0.458
Sunday	0.201	0.292	0.508
Sunday	0.415	0.084	0.502
Sunday	0.451	0.114	0.435
Sunday	0.271	0.236	0.493
Sunday	0.42	0.0	0.58
Sunday	0.4	0.0	0.6
Sunday	0.164	0.291	0.545
Sunday	0.47	0.0	0.53
Sunday	0.278	0.0	0.722
Sunday	0.306	0.303	0.391
Sunday	0.343	0.219	0.438
Sunday	0.413	0.094	0.493
Sunday	0.447	0.089	0.464
Sunday	0.244	0.0	0.756
Sunday	0.227	0.181	0.592
Sunday	0.405	0.0	0.595
Sunday	0.43	0.067	0.504
Sunday	0.33	0.0	0.67
Sunday	0.315	0.26	0.424
Sunday	0.559	0.0	0.441
Sunday	0.521	0.042	0.437
Sunday	0.516	0.0	0.484
Sunday	0.574	0.0	0.426
Sunday	0.649	0.0	0.351
Sunday	0.73	0.0	0.27
Sunday	0.574	0.0	0.426
Sunday	0.226	0.29	0.484
Sunday	0.22	0.211	0.569
Sunday	0.403	0.0	0.597
Sunday	0.178	0.164	0.658
Sunday	0.47	0.0	0.53
Sunday	0.329	0.0	0.671
Sunday	0.0	0.167	0.833
Sunday	0.73	0.0	0.27
Sunday	0.295	0.193	0.511
Sunday	0.317	0.204	0.479
Sunday	0.147	0.188	0.665
Sunday	0.24	0.175	0.584
Sunday	0.184	0.0	0.816
Sunday	0.324	0.112	0.563
Sunday	0.649	0.0	0.351
Sunday	0.73	0.0	0.27
Sunday	0.118	0.575	0.307
Sunday	0.474	0.0	0.526
Sunday	0.265	0.345	0.389
Sunday	0.286	0.132	0.582
Sunday	0.0	0.274	0.726
Sunday	0.133	0.212	0.655
Sunday	0.191	0.171	0.637
Sunday	0.441	0.132	0.427
Sunday	0.429	0.116	0.456
Sunday	0.256	0.292	0.452
Sunday	0.0	0.39	0.61
Sunday	0.73	0.0	0.27
Sunday	0.244	0.172	0.584
Sunday	0.063	0.528	0.409
Sunday	0.247	0.114	0.639
Sunday	0.094	0.101	0.804
Sunday	0.35	0.136	0.514
Sunday	0.422	0.046	0.532
Sunday	0.0	0.235	0.765
Sunday	0.583	0.0	0.417
Sunday	0.475	0.0	0.525
Sunday	0.121	0.274	0.605
Sunday	0.278	0.0	0.722
Sunday	0.31	0.23	0.46
Sunday	0.293	0.0	0.707
Sunday	0.351	0.0	0.649
Sunday	0.204	0.0	0.796
Sunday	0.197	0.0	0.803
Sunday	0.73	0.0	0.27
Sunday	0.287	0.287	0.426
Sunday	0.256	0.128	0.616
Sunday	0.555	0.0	0.445
Sunday	0.317	0.269	0.414
Sunday	0.375	0.0	0.625
Sunday	0.283	0.08	0.637
Sunday	0.73	0.0	0.27
Sunday	0.118	0.092	0.789
Sunday	0.173	0.385	0.443
Sunday	0.252	0.0	0.748
Sunday	0.258	0.046	0.696
Sunday	0.243	0.286	0.471
Sunday	0.277	0.125	0.598
Sunday	0.162	0.123	0.716
Sunday	0.126	0.13	0.744
Sunday	0.33	0.286	0.385
Sunday	0.217	0.389	0.394
Sunday	0.102	0.33	0.568
Sunday	0.181	0.282	0.537
Sunday	0.134	0.0	0.866
Sunday	0.247	0.0	0.753
Sunday	0.251	0.098	0.652
Sunday	0.13	0.0	0.87
Sunday	0.31	0.0	0.69
Sunday	0.748	0.0	0.252
Sunday	0.103	0.095	0.802
Sunday	0.522	0.073	0.405
Sunday	0.0	0.415	0.585
Sunday	0.38	0.101	0.519
Sunday	0.0	0.737	0.263
Sunday	0.171	0.329	0.5
Sunday	0.47	0.0	0.53
Sunday	0.131	0.309	0.56
Sunday	0.089	0.187	0.724
Sunday	0.278	0.0	0.722
Sunday	0.202	0.168	0.63
Sunday	0.474	0.0	0.526
Sunday	0.358	0.0	0.642
Sunday	0.377	0.0	0.623
Sunday	0.231	0.0	0.769
Sunday	0.376	0.133	0.491
Sunday	0.184	0.287	0.529
Sunday	0.533	0.065	0.402
Sunday	0.104	0.587	0.309
Sunday	0.0	0.241	0.759
Sunday	0.213	0.0	0.787
Sunday	0.333	0.0	0.667
Sunday	0.0	0.0	1.0
Sunday	0.73	0.0	0.27
Sunday	0.392	0.29	0.318
Sunday	0.186	0.093	0.722
Sunday	0.73	0.0	0.27
Sunday	0.574	0.0	0.426
Sunday	0.336	0.044	0.619
Sunday	0.602	0.212	0.186
Sunday	0.539	0.0	0.461
Sunday	0.227	0.215	0.558
Sunday	0.236	0.193	0.571
Sunday	0.245	0.226	0.529
Sunday	0.462	0.0	0.538
Sunday	0.28	0.196	0.524
Sunday	0.282	0.0	0.718
Sunday	0.196	0.282	0.522
Sunday	0.182	0.165	0.654
Sunday	0.574	0.0	0.426
Sunday	0.429	0.413	0.159
Sunday	0.47	0.232	0.298
Sunday	0.23	0.345	0.425
Sunday	0.51	0.255	0.235
Sunday	0.545	0.0	0.455
Sunday	0.24	0.279	0.481
Sunday	0.63	0.087	0.283
Sunday	0.221	0.281	0.497
Sunday	0.635	0.0	0.365
Sunday	0.303	0.0	0.697
Sunday	0.244	0.147	0.609
Sunday	0.49	0.175	0.335
Sunday	0.24	0.069	0.691
Sunday	0.319	0.084	0.596
Sunday	0.351	0.0	0.649
Sunday	0.283	0.0	0.717
Sunday	0.296	0.16	0.545
Sunday	0.084	0.229	0.687
Sunday	0.238	0.176	0.586
Sunday	0.251	0.0	0.749
Sunday	0.343	0.168	0.489
Sunday	0.357	0.154	0.49
Sunday	0.185	0.239	0.576
Sunday	0.574	0.0	0.426
Sunday	0.326	0.0	0.674
Sunday	0.155	0.0	0.845
Sunday	0.231	0.0	0.769
Sunday	0.37	0.163	0.467
Sunday	0.24	0.45	0.31
Sunday	0.313	0.113	0.574
Sunday	0.467	0.0	0.533
Sunday	0.13	0.0	0.87
Sunday	0.149	0.329	0.522
Sunday	0.403	0.0	0.597
Sunday	0.0	0.0	1.0
Sunday	0.0	0.672	0.328
Sunday	0.31	0.077	0.613
Sunday	0.082	0.193	0.725
Sunday	0.574	0.0	0.426
Sunday	0.34	0.187	0.473
Sunday	0.491	0.241	0.268
Sunday	0.083	0.386	0.531
Sunday	0.0	0.314	0.686
Sunday	0.307	0.08	0.613
Sunday	0.0	0.509	0.491
Sunday	0.37	0.177	0.453
Sunday	0.359	0.0	0.641
Sunday	0.178	0.362	0.461
Sunday	0.536	0.196	0.268
Sunday	0.524	0.282	0.194
Sunday	0.101	0.34	0.56
Sunday	0.73	0.0	0.27
Sunday	0.444	0.153	0.403
Sunday	0.058	0.236	0.705
Sunday	0.321	0.321	0.357
Sunday	0.574	0.0	0.426
Sunday	0.608	0.0	0.392
Sunday	0.367	0.0	0.633
Sunday	0.403	0.0	0.597
Sunday	0.143	0.54	0.317
Sunday	0.278	0.0	0.722
Sunday	0.574	0.0	0.426
Sunday	0.574	0.0	0.426
Sunday	0.563	0.155	0.282
Sunday	0.285	0.17	0.545
Sunday	0.293	0.389	0.318
Sunday	0.346	0.159	0.495
Sunday	0.574	0.0	0.426
Sunday	0.16	0.189	0.651
Sunday	0.518	0.122	0.36
Sunday	0.197	0.0	0.803
Sunday	0.726	0.0	0.274
Sunday	0.75	0.0	0.25
Sunday	0.531	0.0	0.469
Sunday	0.162	0.0	0.838
Sunday	0.0	0.186	0.814
Sunday	0.178	0.0	0.822
Sunday	0.278	0.0	0.722
Sunday	0.275	0.1	0.625
Sunday	0.433	0.178	0.389
Sunday	0.73	0.0	0.27
Sunday	0.267	0.165	0.568
Sunday	0.351	0.0	0.649
Sunday	0.192	0.0	0.808
Sunday	0.253	0.0	0.747
Sunday	0.323	0.278	0.399
Sunday	0.221	0.0	0.779
Sunday	0.279	0.153	0.568
Sunday	0.0	0.0	1.0
Sunday	0.574	0.0	0.426
Sunday	0.56	0.0	0.44
Sunday	0.447	0.04	0.513
Sunday	0.391	0.12	0.489
Sunday	0.224	0.242	0.534
Sunday	0.459	0.232	0.309
Sunday	0.212	0.2	0.588
Sunday	0.685	0.0	0.315
Sunday	0.331	0.178	0.491
